id,sektor,subsektor,kategori,nama_provinsi,lokasi_provinsi,lokasi_kabkot,nama_kegiatan,tahun_pelaporan,Total Penurunan emisi
1172,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Rehabilitasi Hutan dan Lahan Catchment Area Daerah Irigasi Bendungan,2012,3083.421
1173,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,Pengembangan Hasil Hutan Non Kayu,2012,676.0189333
1174,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,Tanaman Hutan Rakyat Sebagai Tabungan Pendidikan,2012,1382.7
1175,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUSI BANYUASIN,Pengamanan Hutan,2012,0
1176,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ULU,Pengamanan Hutan,2012,0
1177,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Pengamanan Hutan,2012,0
1178,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUARA ENIM,Pengamanan Hutan,2012,0
1179,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUSI RAWAS,Pengamanan Hutan,2012,0
1180,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,Pencegahan dan Pengendalian Kebakaran Hutan dan Lahan,2012,0
1181,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,BANYU ASIN,Pencegahan dan Pengendalian Kebakaran Hutan dan Lahan,2012,0
1182,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ULU,Pencegahan dan Pengendalian Kebakaran Hutan dan Lahan,2012,0
1183,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Pencegahan dan Pengendalian Kebakaran Hutan dan Lahan,2012,0
1184,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUSI BANYUASIN,Pencegahan dan Pengendalian Kebakaran Hutan dan Lahan,2012,0
1185,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUARA ENIM,Pencegahan dan Pengendalian Kebakaran Hutan dan Lahan,2012,0
1186,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,Pencegahan dan Pengendalian Kebakaran Hutan dan Lahan,2012,0
1187,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUSI RAWAS,Pencegahan dan Pengendalian Kebakaran Hutan dan Lahan,2012,0
1648,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,MUSI BANYUASIN,Perencanaan dan Pengembangan Hutan Kemasyarakatan (HKm) dan Hutan Desa (HD),2012,0
1649,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ULU,Inventarisasi Sumber Daya Hutan Tingkat Provinsi,2012,0
1650,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Proses Perubahan Peruntukan Kawasan Hutan,2012,0
1651,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Pembangunan Kesatuan Pengelolaan Hutan (KPH),2012,0
1652,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Pengukuhan Kawasan Hutan,2012,0
1653,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Dukungan Manajemen dan Pelaksanaan Tugas Teknis Lainnya Direktorat Jenderal Planologi Kehutanan,2012,0
1654,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Koordinasi Penyelenggaraan Reboisasi dan Penghijauan Hutan,2012,0
1655,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Pengembangan Perhutanan Sosial,2012,0
1656,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,MUARA ENIM,Penyelenggaraan Rehabilitasi Hutan dan Lahan dan Reklamasi Hutan di DAS Prioritas,2012,0
1657,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Pembinaan Penyelenggaraan Pengelolaan DAS,2012,0
1658,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,Pengembangan Perbenihan Tanaman Hutan,2012,0
1659,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Bimbingan Teknis Pengendalian Kebakaran Hutan dan Lahan,2012,0
1660,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Penyelidikan Kasus-kasus Peredaran Hasil Hutan,2012,0
1661,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,BANYU ASIN,Pembangunan Pos Pengamanan Terpadu Kawasan Hutan Tanjung Api-api,2012,0
1662,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,MUSI RAWAS,Peningkatan Kapasitas Aparatur Pemda dalam Perlindungan dan Konservasi SDA,2012,0
1663,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,MUARA ENIM,Pembinaan dan Pengendalian Hama dan Penyakit Hutan Alam dan Hutan Tanaman,2012,0
1664,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Fasilitasi Kegiatan REDD+ (2012),2012,0
1665,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,PALEMBANG,In House Traning Perencanaan Teknis dan Sistem Informasi Geografi Kehutanan (2012),2012,0
1666,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Sinkronisasi dan Evaluasi Kegiatan Pembangunan Kehutanan,2012,0
1667,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,"Perencanaan dan Pengembangan Hasil Hutan Tanaman Rakyat,  Hutan Rakyat,  dan Lumbung Kayu Desa",2012,0
1668,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,MUSI BANYUASIN,Kegiatan Optimalisasi Penerimaan Negara Bukan Pajak PNPB,2012,0
1670,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,PALEMBANG,Fasilitasi Forum Rimbawan Provinsi Sumatera Selatan (2012),2012,0
1671,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,PALEMBANG,Sriwijaya Expo dan Pameran Kehutanan,2012,0
1672,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,"Inventarisasi, Registrasi, Monitoring dan Evaluasi Perkembangan Industri Hasil Hutan",2012,0
1678,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,[datatidaklengkap] Pengendalian Kebakaran Hutan (2012),2012,0
1679,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,[datatidaklengkap] Penyidikan dan Pengamanan Hutan (2012),2012,0
1680,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,Penanaman Hutan Tanaman Industri (2012),2012,1787458.801
6140,Lahan,Pertanian,Pengelolaan Tanaman Terpadu (PTT),SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,SLPTT,2012,145160.4167
6141,Lahan,Pertanian,Varietas Padi Rendah Emisi,SUMATERA SELATAN,SUMATERA SELATAN,BANYU ASIN,Pengadaan Benih Padi Rendah Emisi (Ciherang),2012,337.28856
6712,Energi,Energi,Pembangunan Energi Terbarukan - OFF GRID,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,Pembangunan PLTMH Desa Tunggul Bute Unit ke-2 - 2012,2012,348.78816
6715,Energi,Energi,Pembangunan Energi Terbarukan - OFF GRID,SUMATERA SELATAN,SUMATERA SELATAN,OGAN ILIR,Pengadaan dan Pemasangan Pembangkit Listrik Tenaga Surya (PLTS) - 2012,2012,92.4288624
6798,Energi,Transportasi,Reformasi Sistem Transit - BRT System,SUMATERA SELATAN,SUMATERA SELATAN,PALEMBANG,REFORMASI SISTEM TRANSIT - BRT SYSTEM (2012),2012,8568.44
6800,Energi,Transportasi,Hari Bebas Kendaraan Bermotor (Car Free Day),SUMATERA SELATAN,SUMATERA SELATAN,PALEMBANG,Car Free Day - 2012,2012,7.33
6832,Energi,Transportasi,Peremajaan Armada Angkutan Umum,SUMATERA SELATAN,SUMATERA SELATAN,PALEMBANG,Peremajaan Armada Angkutan Umum (2012),2012,1426.84992
14190,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,Peringatan Bulan Bhakti Menanam oleh Penyuluh kehutanan lapangan - MONITORING 1,2012,281.82
14196,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ULU,Pengembangan Aneka Usaha Kehutanan - MONITORING 1,2012,414.81
14202,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUSI RAWAS,Rehabilitasi Hutan dan Lahan Catchment Area Daerah Irigasi Bendungan - MONITORING 1,2012,414.81
14208,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ULU,Pengembangan Hasil Hutan Non Kayu - MONITORING 1,2012,128.48
14214,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,EMPAT LAWANG,Rehabilitasi Hutan dan Lahan Catchment Area Daerah Irigasi Bendungan - MONITORING 1,2012,414.81
14220,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,Tanaman Hutan Rakyat Sebagai Tabungan Pendidikan - MONITORING 1,2012,345.675
14226,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,Pengadaan Bibit Pohon Penghijauan Untuk Peringatan Bulan Bhakti Menanam - MONITORING 1,2012,201.3
14233,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUSI RAWAS,Pembuatan Bibit/Benih Tanaman Kehutanan KBD dan Penanaman Hutan Partisifatif - MONITORING 2,2012,199.287
14239,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUSI RAWAS,Pembangunan Areal Model Tanaman Kehutanan Pola agroforestry - MONITORING 2,2012,361.7361
14245,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,Pengadaan Bibit Pohon Penghijauan Untuk Peringgatan bulan Bhakti Menanam - MONITORING 2,2012,231.264
14251,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,Peringatan Bulan Bhakti Menanam oleh Penyuluh kehutanan lapangan - MONITORING 2,2012,19910.88
14257,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Pengembangan Aneka Usaha Kehutanan - MONITORING 2,2012,207.405
14263,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,PAGAR ALAM,Pengembangan Hasil Hutan Non Kayu - MONITORING 2,2012,192.72
15614,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,Penanaman  Hutan Tanaman Industri (2011) - MONITORING 1,2012,601114.239
15625,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,Penanaman Hutan Tanaman Industri (2010) - MONITORING 2,2012,624874.7776
1138,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUSI RAWAS,Perencanaan dan Pengembangan Hutan Kemasyarakatan (HKm) dan Hutan Desa (HD),2013,419.5033333
1139,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,Pengadaan Bibit Pohon Penghijauan Untuk Peringatan Bulan Bhakti Menanam,2013,1184.48
1140,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,EMPAT LAWANG,Pengembangan Aneka Usaha Kehutanan,2013,1520.97
1141,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Rehabilitasi Hutan dan Lahan Catchment Area Daerah Irigasi Bendungan,2013,6166.842
1142,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,"Perencanaan dan Pengembangan Hasil Hutan Tanaman Rakyat,  Hutan Rakyat,  dan Lumbung Kayu Desa",2013,276.54
1143,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Pengembangan Hasil Hutan Non Kayu,2013,753.7493333
1144,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUSI RAWAS,Tanaman Hutan Rakyat Sebagai Tabungan Pendidikan,2013,1628.66
1150,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUSI RAWAS,Pengamanan Hutan,2013,0
1152,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,Pencegahan dan Pengendalian Kebakaran Hutan dan Lahan,2013,0
1153,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,BANYU ASIN,Pencegahan dan Pengendalian Kebakaran Hutan dan Lahan,2013,0
1154,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN ILIR,Pencegahan dan Pengendalian Kebakaran Hutan dan Lahan,2013,0
1155,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ULU,Pencegahan dan Pengendalian Kebakaran Hutan dan Lahan,2013,0
1156,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Pencegahan dan Pengendalian Kebakaran Hutan dan Lahan,2013,0
1165,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUSI BANYUASIN,Pencegahan dan Pengendalian Kebakaran Hutan dan Lahan,2013,0
1166,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUARA ENIM,Pencegahan dan Pengendalian Kebakaran Hutan dan Lahan,2013,0
1167,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,Pencegahan dan Pengendalian Kebakaran Hutan dan Lahan,2013,0
1168,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,PRABUMULIH,Pencegahan dan Pengendalian Kebakaran Hutan dan Lahan,2013,0
1615,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,[datatidaklengkap] Pengendalian Kebakaran Hutan (2013),2013,0
1616,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,[datatidaklengkap] Penyidikan dan Pengamanan  Hutan (2013),2013,0
1617,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,MUSI RAWAS,Pembentukan Kesatuan Pengelolaan Hutan Produksi (KPHP),2013,0
1618,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,PALEMBANG,Penyusunan Raperda KPH Lintas Kabupaten,2013,0
1619,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,MUSI RAWAS,Pengukuhan dan Penatagunaan Kawasan Hutan,2013,0
1620,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,MUARA ENIM,Inventarisasi Sumber Daya Hutan Tingkat Provinsi,2013,0
1621,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Penyiapan Pemantapan Kawasan Hutan,2013,0
1622,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Koordinasi Penyelenggaraan Reboisasi dan Penghijauan Hutan,2013,0
1623,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ULU,Pengembangan Perhutanan Sosial,2013,0
1624,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,EMPAT LAWANG,Penyelenggaraan Rehabilitasi Hutan dan Lahan dan Reklamasi Hutan di DAS Prioritas,2013,0
1625,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Pembinaan Penyelenggaraan Pengelolaan DAS,2013,0
1626,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,MUARA ENIM,Pengembangan Perbenihan Tanaman Hutan,2013,0
1627,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,Bimbingan Teknis Pengendalian Kebakaran Hutan dan Lahan,2013,0
1628,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,MUSI RAWAS,Penyelidikan Kasus-kasus Peredaran Hasil Hutan,2013,0
1629,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,BANYU ASIN,Pembangunan Pos Pengamanan Terpadu Kawasan Hutan Tanjung Api-api,2013,0
1630,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ULU,Peningkatan Kapasitas Aparatur Pemda dalam Perlindungan dan Konservasi SDA,2013,0
1631,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,MUARA ENIM,Pembinaan dan Pengendalian Hama dan Penyakit Hutan Alam dan Hutan Tanaman,2013,0
1632,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,Fasilitasi Kegiatan REDD+,2013,0
1633,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,PALEMBANG,In House Traning Perencanaan Teknis dan Sistem Informasi Geografi Kehutanan,2013,0
1634,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,Sinkronisasi dan Evaluasi Kegiatan Pembangunan Kehutanan,2013,0
1635,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,"Pengembangan Kawasan Konservasi, Ekosistem Esensial, dan Pembinaan Hutan Lindung",2013,0
1636,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,MUSI BANYUASIN,Kegiatan Optimalisasi Penerimaan Negara Bukan Pajak/PNPB,2013,0
1637,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,MUSI BANYUASIN,Kegiatan Pengendalian Peredaran Hasil Hutan,2013,0
1638,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,PALEMBANG,Fasilitasi Forum Rimbawan Provinsi Sumatera Selatan,2013,0
1639,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,PALEMBANG,Sriwijaya Expo dan Pameran Kehutanan,2013,0
1640,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,"Inventarisasi, Registrasi, Monitoring dan Evaluasi Perkembangan Industri Hasil Hutan",2013,0
1641,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Peningkatan Tertib Peredaran Hasil Hutan dan Iuran Hasil Hutan,2013,0
1642,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Peningkatan Usaha Hutan Alam,2013,0
1643,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Peningkatan Usaha Hutan Tanaman,2013,0
1644,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Peningkatan Usaha Industri Primer Kehutanan,2013,0
6711,Energi,Energi,Pembangunan Energi Terbarukan - OFF GRID,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,Pengadaan dan Pemasangan Pembangkit Listrik Tenaga Surya (PLTS) (2013),2013,4.52673
6777,Energi,Transportasi,Reformasi Sistem Transit - BRT System,SUMATERA SELATAN,SUMATERA SELATAN,PALEMBANG,REFORMASI SISTEM TRANSIT - BRT SYSTEM - 2013,2013,9011.4
6792,Energi,Transportasi,Hari Bebas Kendaraan Bermotor (Car Free Day),SUMATERA SELATAN,SUMATERA SELATAN,PALEMBANG,CAR FREE DAY - 2013,2013,7.16
6833,Energi,Transportasi,Peremajaan Armada Angkutan Umum,SUMATERA SELATAN,SUMATERA SELATAN,PALEMBANG,Peremajaan Armada Angkutan Umum - 2013,2013,1030.78656
7386,Pengelolaan Limbah,Persampahan,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,BANYU ASIN,Penyediaan sarana dan prasarana teknis (kontainer sampah),2013,0
7391,Pengelolaan Limbah,Persampahan,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,BANYU ASIN,Penyedian sarana dan prasarana teknis (tong sampah),2013,0
10127,Pengelolaan Limbah,Persampahan,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,BANYU ASIN,Penyediaan sarana dan prasarana teknis,2013,0
10130,Pengelolaan Limbah,Persampahan,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,BANYU ASIN,Penyediaan Sarana dan Prasara Teknis,2013,0
10136,Pengelolaan Limbah,Persampahan,Tempat Pengelolaan Sampah Terpadu TPST / TPS3R,SUMATERA SELATAN,SUMATERA SELATAN,MUARA ENIM,Operasionalisasi TPS 3R,2013,119.5207
14149,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,Pengadaan Bibit Pohon Penghijauan Untuk Peringatan Bulan Bhakti Menanam - MONITORING 1,2013,384.45
14155,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,Peringatan Bulan Bhakti Menanam oleh Penyuluh kehutanan lapangan - MONITORING 1,2013,513.92
14161,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ULU,Pengembangan Aneka Usaha Kehutanan - MONITORING 1,2013,414.81
14167,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Rehabilitasi Hutan dan Lahan Catchment Area Daerah Irigasi Bendungan - MONITORING 1,2013,1852.818
14173,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,Pengembangan Hasil Hutan Non Kayu - MONITORING 1,2013,406.2109333
14179,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,Tanaman Hutan Rakyat Sebagai Tabungan Pendidikan - MONITORING 1,2013,829.62
14191,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,Peringatan Bulan Bhakti Menanam oleh Penyuluh kehutanan lapangan - MONITORING 2,2013,169.092
14197,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ULU,Pengembangan Aneka Usaha Kehutanan - MONITORING 2,2013,248.886
14203,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUSI RAWAS,Rehabilitasi Hutan dan Lahan Catchment Area Daerah Irigasi Bendungan - MONITORING 2,2013,248.886
